cname,ccodealp_year_2,ccode,cname2,year,wbgi_cce,ti_cpi
Germany,DEU2001,276,Germany,2001,,7.4000001
Germany,DEU2002,276,Germany,2002,2.0130596,7.3000002
Germany,DEU2003,276,Germany,2003,1.9435726,7.6999998
Germany,DEU2004,276,Germany,2004,1.8633635,8.1999998
Germany,DEU2005,276,Germany,2005,1.859515,8.1999998
Germany,DEU2006,276,Germany,2006,1.7850106,8
Germany,DEU2007,276,Germany,2007,1.6975926,7.8000002
Germany,DEU2008,276,Germany,2008,1.7325412,7.9000001
Germany,DEU2009,276,Germany,2009,1.7230968,8
Germany,DEU2010,276,Germany,2010,1.7368941,7.9000001
Germany,DEU2011,276,Germany,2011,1.7091579,8.0461435
Germany,DEU2012,276,Germany,2012,1.7827141,7.9000001
Germany,DEU2013,276,Germany,2013,,7.8000002
Germany,DEU2014,276,Germany,2014,,
"Germany, East",DDR1960,278,"Germany, East",1960,,
"Germany, East",DDR1961,278,"Germany, East",1961,,
"Germany, East",DDR1962,278,"Germany, East",1962,,
"Germany, East",DDR1963,278,"Germany, East",1963,,
"Germany, East",DDR1964,278,"Germany, East",1964,,
"Germany, East",DDR1965,278,"Germany, East",1965,,
"Germany, East",DDR1966,278,"Germany, East",1966,,
"Germany, East",DDR1967,278,"Germany, East",1967,,
"Germany, East",DDR1968,278,"Germany, East",1968,,
"Germany, East",DDR1969,278,"Germany, East",1969,,
"Germany, East",DDR1970,278,"Germany, East",1970,,
"Germany, East",DDR1971,278,"Germany, East",1971,,
"Germany, East",DDR1972,278,"Germany, East",1972,,
"Germany, East",DDR1973,278,"Germany, East",1973,,
"Germany, East",DDR1974,278,"Germany, East",1974,,
"Germany, East",DDR1975,278,"Germany, East",1975,,
"Germany, East",DDR1976,278,"Germany, East",1976,,
"Germany, East",DDR1977,278,"Germany, East",1977,,
"Germany, East",DDR1978,278,"Germany, East",1978,,
"Germany, East",DDR1979,278,"Germany, East",1979,,
"Germany, East",DDR1980,278,"Germany, East",1980,,
"Germany, East",DDR1981,278,"Germany, East",1981,,
"Germany, East",DDR1982,278,"Germany, East",1982,,
"Germany, East",DDR1983,278,"Germany, East",1983,,
"Germany, East",DDR1984,278,"Germany, East",1984,,
"Germany, East",DDR1985,278,"Germany, East",1985,,
"Germany, East",DDR1986,278,"Germany, East",1986,,
"Germany, East",DDR1987,278,"Germany, East",1987,,
"Germany, East",DDR1988,278,"Germany, East",1988,,
"Germany, East",DDR1989,278,"Germany, East",1989,,
"Germany, East",DDR1990,278,"Germany, East",1990,,
"Germany, East",DDR1991,278,"Germany, East",1991,,
"Germany, East",DDR1992,278,"Germany, East",1992,,
"Germany, East",DDR1993,278,"Germany, East",1993,,
"Germany, East",DDR1994,278,"Germany, East",1994,,
"Germany, East",DDR1995,278,"Germany, East",1995,,
"Germany, East",DDR1996,278,"Germany, East",1996,,
"Germany, East",DDR1997,278,"Germany, East",1997,,
"Germany, East",DDR1998,278,"Germany, East",1998,,
"Germany, East",DDR1999,278,"Germany, East",1999,,
"Germany, East",DDR2000,278,"Germany, East",2000,,
"Germany, East",DDR2001,278,"Germany, East",2001,,
"Germany, East",DDR2002,278,"Germany, East",2002,,
"Germany, East",DDR2003,278,"Germany, East",2003,,
"Germany, East",DDR2004,278,"Germany, East",2004,,
"Germany, East",DDR2005,278,"Germany, East",2005,,
"Germany, East",DDR2006,278,"Germany, East",2006,,
"Germany, East",DDR2007,278,"Germany, East",2007,,
"Germany, East",DDR2008,278,"Germany, East",2008,,
"Germany, East",DDR2009,278,"Germany, East",2009,,
"Germany, East",DDR2010,278,"Germany, East",2010,,
"Germany, East",DDR2011,278,"Germany, East",2011,,
"Germany, East",DDR2012,278,"Germany, East",2012,,
"Germany, East",DDR2013,278,"Germany, East",2013,,
"Germany, East",DDR2014,278,"Germany, East",2014,,
"Germany, West",DEU1960,280,"Germany, West",1960,,
"Germany, West",DEU1961,280,"Germany, West",1961,,
"Germany, West",DEU1962,280,"Germany, West",1962,,
"Germany, West",DEU1963,280,"Germany, West",1963,,
"Germany, West",DEU1964,280,"Germany, West",1964,,
"Germany, West",DEU1965,280,"Germany, West",1965,,
"Germany, West",DEU1966,280,"Germany, West",1966,,
"Germany, West",DEU1967,280,"Germany, West",1967,,
"Germany, West",DEU1968,280,"Germany, West",1968,,
"Germany, West",DEU1969,280,"Germany, West",1969,,
"Germany, West",DEU1970,280,"Germany, West",1970,,
"Germany, West",DEU1971,280,"Germany, West",1971,,
"Germany, West",DEU1972,280,"Germany, West",1972,,
"Germany, West",DEU1973,280,"Germany, West",1973,,
"Germany, West",DEU1974,280,"Germany, West",1974,,
"Germany, West",DEU1975,280,"Germany, West",1975,,
"Germany, West",DEU1976,280,"Germany, West",1976,,
"Germany, West",DEU1977,280,"Germany, West",1977,,
"Germany, West",DEU1978,280,"Germany, West",1978,,
"Germany, West",DEU1979,280,"Germany, West",1979,,
"Germany, West",DEU1980,280,"Germany, West",1980,,
"Germany, West",DEU1981,280,"Germany, West",1981,,
"Germany, West",DEU1982,280,"Germany, West",1982,,
"Germany, West",DEU1983,280,"Germany, West",1983,,
"Germany, West",DEU1984,280,"Germany, West",1984,,
"Germany, West",DEU1985,280,"Germany, West",1985,,
"Germany, West",DEU1986,280,"Germany, West",1986,,
"Germany, West",DEU1987,280,"Germany, West",1987,,
"Germany, West",DEU1988,280,"Germany, West",1988,,
"Germany, West",DEU1989,280,"Germany, West",1989,,
"Germany, West",DEU1990,280,"Germany, West",1990,,
"Germany, West",DEU1991,280,"Germany, West",1991,,
"Germany, West",DEU1992,280,"Germany, West",1992,,
"Germany, West",DEU1993,280,"Germany, West",1993,,
"Germany, West",DEU1994,280,"Germany, West",1994,,
"Germany, West",DEU1995,280,"Germany, West",1995,,
"Germany, West",DEU1996,280,"Germany, West",1996,,
"Germany, West",DEU1997,280,"Germany, West",1997,,
"Germany, West",DEU1998,280,"Germany, West",1998,,
"Germany, West",DEU1999,280,"Germany, West",1999,,
"Germany, West",DEU2000,280,"Germany, West",2000,,
"Germany, West",DEU2001,280,"Germany, West",2001,,
"Germany, West",DEU2002,280,"Germany, West",2002,,
"Germany, West",DEU2003,280,"Germany, West",2003,,
"Germany, West",DEU2004,280,"Germany, West",2004,,
"Germany, West",DEU2005,280,"Germany, West",2005,,
"Germany, West",DEU2006,280,"Germany, West",2006,,
"Germany, West",DEU2007,280,"Germany, West",2007,,
"Germany, West",DEU2008,280,"Germany, West",2008,,
"Germany, West",DEU2009,280,"Germany, West",2009,,
"Germany, West",DEU2010,280,"Germany, West",2010,,
"Germany, West",DEU2011,280,"Germany, West",2011,,
"Germany, West",DEU2012,280,"Germany, West",2012,,
"Germany, West",DEU2013,280,"Germany, West",2013,,
"Germany, West",DEU2014,280,"Germany, West",2014,,
Ghana,GHA1960,288,Ghana,1960,,
Ghana,GHA1961,288,Ghana,1961,,
Ghana,GHA1962,288,Ghana,1962,,
Ghana,GHA1963,288,Ghana,1963,,
Ghana,GHA1964,288,Ghana,1964,,
Ghana,GHA1965,288,Ghana,1965,,
Ghana,GHA1966,288,Ghana,1966,,
Ghana,GHA1967,288,Ghana,1967,,
Ghana,GHA1968,288,Ghana,1968,,
Ghana,GHA1969,288,Ghana,1969,,
Ghana,GHA1970,288,Ghana,1970,,
Ghana,GHA1971,288,Ghana,1971,,
Ghana,GHA1972,288,Ghana,1972,,
Ghana,GHA1973,288,Ghana,1973,,
Ghana,GHA1974,288,Ghana,1974,,
Ghana,GHA1975,288,Ghana,1975,,
Ghana,GHA1976,288,Ghana,1976,,
Ghana,GHA1977,288,Ghana,1977,,
Ghana,GHA1978,288,Ghana,1978,,
Ghana,GHA1979,288,Ghana,1979,,
Ghana,GHA1980,288,Ghana,1980,,
Ghana,GHA1981,288,Ghana,1981,,
Ghana,GHA1982,288,Ghana,1982,,
Ghana,GHA1983,288,Ghana,1983,,
Ghana,GHA1984,288,Ghana,1984,,
Ghana,GHA1985,288,Ghana,1985,,
Ghana,GHA1986,288,Ghana,1986,,
Ghana,GHA1987,288,Ghana,1987,,
Ghana,GHA1988,288,Ghana,1988,,
Ghana,GHA1989,288,Ghana,1989,,
Ghana,GHA1990,288,Ghana,1990,,
Ghana,GHA1991,288,Ghana,1991,,
Ghana,GHA1992,288,Ghana,1992,,
Ghana,GHA1993,288,Ghana,1993,,
Ghana,GHA1994,288,Ghana,1994,,
Ghana,GHA1995,288,Ghana,1995,,
Ghana,GHA1996,288,Ghana,1996,-0.22141364,
Ghana,GHA1997,288,Ghana,1997,,
Ghana,GHA1998,288,Ghana,1998,-0.17188166,3.3
Ghana,GHA1999,288,Ghana,1999,,3.3
Ghana,GHA2000,288,Ghana,2000,-0.071843393,3.5
Ghana,GHA2001,288,Ghana,2001,,3.4000001
Ghana,GHA2002,288,Ghana,2002,-0.28637835,3.9000001
Ghana,GHA2003,288,Ghana,2003,-0.23787464,3.3
Ghana,GHA2004,288,Ghana,2004,-0.22450458,3.5999999
Ghana,GHA2005,288,Ghana,2005,-0.36275649,3.5
Ghana,GHA2006,288,Ghana,2006,-0.019105712,3.3
Ghana,GHA2007,288,Ghana,2007,0.051259506,3.7
Ghana,GHA2008,288,Ghana,2008,-0.044087831,3.9000001
Ghana,GHA2009,288,Ghana,2009,0.031342342,3.9000001
Ghana,GHA2010,288,Ghana,2010,0.059723914,4.0999999
Ghana,GHA2011,288,Ghana,2011,0.051506769,3.85076
Ghana,GHA2012,288,Ghana,2012,-0.086503059,4.5
Ghana,GHA2013,288,Ghana,2013,,4.5999999
Ghana,GHA2014,288,Ghana,2014,,
Greece,GRC1960,300,Greece,1960,,
Greece,GRC1961,300,Greece,1961,,
Greece,GRC1962,300,Greece,1962,,
Greece,GRC1963,300,Greece,1963,,
Greece,GRC1964,300,Greece,1964,,
Greece,GRC1965,300,Greece,1965,,
Greece,GRC1966,300,Greece,1966,,
Greece,GRC1967,300,Greece,1967,,
Greece,GRC1968,300,Greece,1968,,
Greece,GRC1969,300,Greece,1969,,
Greece,GRC1970,300,Greece,1970,,
Greece,GRC1971,300,Greece,1971,,
Greece,GRC1972,300,Greece,1972,,
Greece,GRC1973,300,Greece,1973,,
Greece,GRC1974,300,Greece,1974,,
Greece,GRC1975,300,Greece,1975,,
Greece,GRC1976,300,Greece,1976,,
Greece,GRC1977,300,Greece,1977,,
Greece,GRC1978,300,Greece,1978,,
Greece,GRC1979,300,Greece,1979,,
Greece,GRC1980,300,Greece,1980,,
Greece,GRC1981,300,Greece,1981,,
Greece,GRC1982,300,Greece,1982,,
Greece,GRC1983,300,Greece,1983,,
Greece,GRC1984,300,Greece,1984,,
Greece,GRC1985,300,Greece,1985,,
Greece,GRC1986,300,Greece,1986,,
Greece,GRC1987,300,Greece,1987,,
Greece,GRC1988,300,Greece,1988,,
Greece,GRC1989,300,Greece,1989,,
Greece,GRC1990,300,Greece,1990,,
Greece,GRC1991,300,Greece,1991,,
Greece,GRC1992,300,Greece,1992,,
Greece,GRC1993,300,Greece,1993,,
Greece,GRC1994,300,Greece,1994,,
Greece,GRC1995,300,Greece,1995,,4.04
Greece,GRC1996,300,Greece,1996,0.33662477,5.0100002
Greece,GRC1997,300,Greece,1997,,5.3499999
Greece,GRC1998,300,Greece,1998,1.0571846,4.9000001
Greece,GRC1999,300,Greece,1999,,4.9000001
Greece,GRC2000,300,Greece,2000,0.75649643,4.9000001
Greece,GRC2001,300,Greece,2001,,4.1999998
Greece,GRC2002,300,Greece,2002,0.43953332,4.1999998
Greece,GRC2003,300,Greece,2003,0.41537887,4.3000002
Greece,GRC2004,300,Greece,2004,0.48853609,4.3000002
Greece,GRC2005,300,Greece,2005,0.3667253,4.3000002
Greece,GRC2006,300,Greece,2006,0.35192618,4.4000001
Greece,GRC2007,300,Greece,2007,0.25267181,4.5999999
Greece,GRC2008,300,Greece,2008,0.09899947,4.6999998
Greece,GRC2009,300,Greece,2009,0.007784129,3.8
Greece,GRC2010,300,Greece,2010,-0.1581794,3.5
Greece,GRC2011,300,Greece,2011,-0.18426846,3.388967
Greece,GRC2012,300,Greece,2012,-0.25426567,3.5999999
Greece,GRC2013,300,Greece,2013,,4
Greece,GRC2014,300,Greece,2014,,
Grenada,GRD1960,308,Grenada,1960,,
Grenada,GRD1961,308,Grenada,1961,,
Grenada,GRD1962,308,Grenada,1962,,
Grenada,GRD1963,308,Grenada,1963,,
Grenada,GRD1964,308,Grenada,1964,,
Grenada,GRD1965,308,Grenada,1965,,
Grenada,GRD1966,308,Grenada,1966,,
Grenada,GRD1967,308,Grenada,1967,,
Grenada,GRD1968,308,Grenada,1968,,
Grenada,GRD1969,308,Grenada,1969,,
Grenada,GRD1970,308,Grenada,1970,,
Grenada,GRD1971,308,Grenada,1971,,
Grenada,GRD1972,308,Grenada,1972,,
Grenada,GRD1973,308,Grenada,1973,,
Grenada,GRD1974,308,Grenada,1974,,
Grenada,GRD1975,308,Grenada,1975,,
Grenada,GRD1976,308,Grenada,1976,,
Grenada,GRD1977,308,Grenada,1977,,
Grenada,GRD1978,308,Grenada,1978,,
Grenada,GRD1979,308,Grenada,1979,,
Grenada,GRD1980,308,Grenada,1980,,
Grenada,GRD1981,308,Grenada,1981,,
Grenada,GRD1982,308,Grenada,1982,,
Grenada,GRD1983,308,Grenada,1983,,
Grenada,GRD1984,308,Grenada,1984,,
Grenada,GRD1985,308,Grenada,1985,,
Grenada,GRD1986,308,Grenada,1986,,
Grenada,GRD1987,308,Grenada,1987,,
Grenada,GRD1988,308,Grenada,1988,,
Grenada,GRD1989,308,Grenada,1989,,
Grenada,GRD1990,308,Grenada,1990,,
Grenada,GRD1991,308,Grenada,1991,,
Grenada,GRD1992,308,Grenada,1992,,
Grenada,GRD1993,308,Grenada,1993,,
Grenada,GRD1994,308,Grenada,1994,,
Grenada,GRD1995,308,Grenada,1995,,
Grenada,GRD1996,308,Grenada,1996,0.90148515,
Grenada,GRD1997,308,Grenada,1997,,
Grenada,GRD1998,308,Grenada,1998,0.59472919,
Grenada,GRD1999,308,Grenada,1999,,
Grenada,GRD2000,308,Grenada,2000,0.47620419,
Grenada,GRD2001,308,Grenada,2001,,
Grenada,GRD2002,308,Grenada,2002,0.6627478,
Grenada,GRD2003,308,Grenada,2003,0.6523478,
Grenada,GRD2004,308,Grenada,2004,0.6051833,
Grenada,GRD2005,308,Grenada,2005,0.69967592,
Grenada,GRD2006,308,Grenada,2006,0.56682152,3.5
Grenada,GRD2007,308,Grenada,2007,0.37021011,3.4000001
Grenada,GRD2008,308,Grenada,2008,0.38828301,
Grenada,GRD2009,308,Grenada,2009,0.35445517,
Grenada,GRD2010,308,Grenada,2010,0.43740216,
Grenada,GRD2011,308,Grenada,2011,0.43766469,
Grenada,GRD2012,308,Grenada,2012,0.40379575,
Grenada,GRD2013,308,Grenada,2013,,
Grenada,GRD2014,308,Grenada,2014,,
Guatemala,GTM1960,320,Guatemala,1960,,
Guatemala,GTM1961,320,Guatemala,1961,,
Guatemala,GTM1962,320,Guatemala,1962,,
Guatemala,GTM1963,320,Guatemala,1963,,
Guatemala,GTM1964,320,Guatemala,1964,,
Guatemala,GTM1965,320,Guatemala,1965,,
Guatemala,GTM1966,320,Guatemala,1966,,
Guatemala,GTM1967,320,Guatemala,1967,,
Guatemala,GTM1968,320,Guatemala,1968,,
Guatemala,GTM1969,320,Guatemala,1969,,
Guatemala,GTM1970,320,Guatemala,1970,,
Guatemala,GTM1971,320,Guatemala,1971,,
Guatemala,GTM1972,320,Guatemala,1972,,
Guatemala,GTM1973,320,Guatemala,1973,,
Guatemala,GTM1974,320,Guatemala,1974,,
Guatemala,GTM1975,320,Guatemala,1975,,
Guatemala,GTM1976,320,Guatemala,1976,,
Guatemala,GTM1977,320,Guatemala,1977,,
Guatemala,GTM1978,320,Guatemala,1978,,
Guatemala,GTM1979,320,Guatemala,1979,,
Guatemala,GTM1980,320,Guatemala,1980,,
Guatemala,GTM1981,320,Guatemala,1981,,
Guatemala,GTM1982,320,Guatemala,1982,,
Guatemala,GTM1983,320,Guatemala,1983,,
Guatemala,GTM1984,320,Guatemala,1984,,
Guatemala,GTM1985,320,Guatemala,1985,,
Guatemala,GTM1986,320,Guatemala,1986,,
Guatemala,GTM1987,320,Guatemala,1987,,
Guatemala,GTM1988,320,Guatemala,1988,,
Guatemala,GTM1989,320,Guatemala,1989,,
Guatemala,GTM1990,320,Guatemala,1990,,
Guatemala,GTM1991,320,Guatemala,1991,,
Guatemala,GTM1992,320,Guatemala,1992,,
Guatemala,GTM1993,320,Guatemala,1993,,
Guatemala,GTM1994,320,Guatemala,1994,,
Guatemala,GTM1995,320,Guatemala,1995,,
Guatemala,GTM1996,320,Guatemala,1996,-0.82384062,
Guatemala,GTM1997,320,Guatemala,1997,,
Guatemala,GTM1998,320,Guatemala,1998,-0.84580916,3.0999999
Guatemala,GTM1999,320,Guatemala,1999,,3.2
Guatemala,GTM2000,320,Guatemala,2000,-0.67827529,
Guatemala,GTM2001,320,Guatemala,2001,,2.9000001
Guatemala,GTM2002,320,Guatemala,2002,-0.49896088,2.5
Guatemala,GTM2003,320,Guatemala,2003,-0.66527557,2.4000001
Guatemala,GTM2004,320,Guatemala,2004,-0.53753775,2.2
Guatemala,GTM2005,320,Guatemala,2005,-0.63210607,2.5
Guatemala,GTM2006,320,Guatemala,2006,-0.74004513,2.5999999
Guatemala,GTM2007,320,Guatemala,2007,-0.68893546,2.8
Guatemala,GTM2008,320,Guatemala,2008,-0.61524522,3.0999999
Guatemala,GTM2009,320,Guatemala,2009,-0.47812873,3.4000001
Guatemala,GTM2010,320,Guatemala,2010,-0.48129934,3.2
Guatemala,GTM2011,320,Guatemala,2011,-0.469661,2.7277811
Guatemala,GTM2012,320,Guatemala,2012,-0.61497998,3.3
Guatemala,GTM2013,320,Guatemala,2013,,2.9000001
Guatemala,GTM2014,320,Guatemala,2014,,
Guinea,GIN1960,324,Guinea,1960,,
Guinea,GIN1961,324,Guinea,1961,,
Guinea,GIN1962,324,Guinea,1962,,
Guinea,GIN1963,324,Guinea,1963,,
Guinea,GIN1964,324,Guinea,1964,,
Guinea,GIN1965,324,Guinea,1965,,
Guinea,GIN1966,324,Guinea,1966,,
Guinea,GIN1967,324,Guinea,1967,,
Guinea,GIN1968,324,Guinea,1968,,
Guinea,GIN1969,324,Guinea,1969,,
Guinea,GIN1970,324,Guinea,1970,,
Guinea,GIN1971,324,Guinea,1971,,
Guinea,GIN1972,324,Guinea,1972,,
Guinea,GIN1973,324,Guinea,1973,,
Guinea,GIN1974,324,Guinea,1974,,
Guinea,GIN1975,324,Guinea,1975,,
Guinea,GIN1976,324,Guinea,1976,,
Guinea,GIN1977,324,Guinea,1977,,
Guinea,GIN1978,324,Guinea,1978,,
Guinea,GIN1979,324,Guinea,1979,,
Guinea,GIN1980,324,Guinea,1980,,
Guinea,GIN1981,324,Guinea,1981,,
Guinea,GIN1982,324,Guinea,1982,,
Guinea,GIN1983,324,Guinea,1983,,
Guinea,GIN1984,324,Guinea,1984,,
Guinea,GIN1985,324,Guinea,1985,,
Guinea,GIN1986,324,Guinea,1986,,
Guinea,GIN1987,324,Guinea,1987,,
Guinea,GIN1988,324,Guinea,1988,,
Guinea,GIN1989,324,Guinea,1989,,
Guinea,GIN1990,324,Guinea,1990,,
Guinea,GIN1991,324,Guinea,1991,,
Guinea,GIN1992,324,Guinea,1992,,
Guinea,GIN1993,324,Guinea,1993,,
Guinea,GIN1994,324,Guinea,1994,,
Guinea,GIN1995,324,Guinea,1995,,
Guinea,GIN1996,324,Guinea,1996,-0.45612827,
Guinea,GIN1997,324,Guinea,1997,,
Guinea,GIN1998,324,Guinea,1998,-0.7265889,
Guinea,GIN1999,324,Guinea,1999,,
Guinea,GIN2000,324,Guinea,2000,-0.75223255,
Guinea,GIN2001,324,Guinea,2001,,
Guinea,GIN2002,324,Guinea,2002,-0.51808465,
Guinea,GIN2003,324,Guinea,2003,-0.74937201,
Guinea,GIN2004,324,Guinea,2004,-0.8409192,
Guinea,GIN2005,324,Guinea,2005,-1.0084424,
Guinea,GIN2006,324,Guinea,2006,-1.0435072,1.9
Guinea,GIN2007,324,Guinea,2007,-1.2414125,1.9
Guinea,GIN2008,324,Guinea,2008,-1.1548914,1.6
Guinea,GIN2009,324,Guinea,2009,-1.047056,1.8
Guinea,GIN2010,324,Guinea,2010,-1.1922492,2
Guinea,GIN2011,324,Guinea,2011,-1.1654397,2.1102929
Guinea,GIN2012,324,Guinea,2012,-1.1086556,2.4000001
Guinea,GIN2013,324,Guinea,2013,,2.4000001
Guinea,GIN2014,324,Guinea,2014,,
Guinea-Bissau,GNB1960,624,Guinea-Bissau,1960,,
Guinea-Bissau,GNB1961,624,Guinea-Bissau,1961,,
Guinea-Bissau,GNB1962,624,Guinea-Bissau,1962,,
Guinea-Bissau,GNB1963,624,Guinea-Bissau,1963,,
Guinea-Bissau,GNB1964,624,Guinea-Bissau,1964,,
Guinea-Bissau,GNB1965,624,Guinea-Bissau,1965,,
Guinea-Bissau,GNB1966,624,Guinea-Bissau,1966,,
Guinea-Bissau,GNB1967,624,Guinea-Bissau,1967,,
Guinea-Bissau,GNB1968,624,Guinea-Bissau,1968,,
Guinea-Bissau,GNB1969,624,Guinea-Bissau,1969,,
Guinea-Bissau,GNB1970,624,Guinea-Bissau,1970,,
Guinea-Bissau,GNB1971,624,Guinea-Bissau,1971,,
Guinea-Bissau,GNB1972,624,Guinea-Bissau,1972,,
Guinea-Bissau,GNB1973,624,Guinea-Bissau,1973,,
Guinea-Bissau,GNB1974,624,Guinea-Bissau,1974,,
Guinea-Bissau,GNB1975,624,Guinea-Bissau,1975,,
Guinea-Bissau,GNB1976,624,Guinea-Bissau,1976,,
Guinea-Bissau,GNB1977,624,Guinea-Bissau,1977,,
Guinea-Bissau,GNB1978,624,Guinea-Bissau,1978,,
Guinea-Bissau,GNB1979,624,Guinea-Bissau,1979,,
Guinea-Bissau,GNB1980,624,Guinea-Bissau,1980,,
Guinea-Bissau,GNB1981,624,Guinea-Bissau,1981,,
Guinea-Bissau,GNB1982,624,Guinea-Bissau,1982,,
Guinea-Bissau,GNB1983,624,Guinea-Bissau,1983,,
Guinea-Bissau,GNB1984,624,Guinea-Bissau,1984,,
Guinea-Bissau,GNB1985,624,Guinea-Bissau,1985,,
Guinea-Bissau,GNB1986,624,Guinea-Bissau,1986,,
Guinea-Bissau,GNB1987,624,Guinea-Bissau,1987,,
Guinea-Bissau,GNB1988,624,Guinea-Bissau,1988,,
Guinea-Bissau,GNB1989,624,Guinea-Bissau,1989,,
Guinea-Bissau,GNB1990,624,Guinea-Bissau,1990,,
Guinea-Bissau,GNB1991,624,Guinea-Bissau,1991,,
Guinea-Bissau,GNB1992,624,Guinea-Bissau,1992,,
Guinea-Bissau,GNB1993,624,Guinea-Bissau,1993,,
Guinea-Bissau,GNB1994,624,Guinea-Bissau,1994,,
Guinea-Bissau,GNB1995,624,Guinea-Bissau,1995,,
Guinea-Bissau,GNB1996,624,Guinea-Bissau,1996,-1.0909804,
Guinea-Bissau,GNB1997,624,Guinea-Bissau,1997,,
Guinea-Bissau,GNB1998,624,Guinea-Bissau,1998,-1.1432327,
Guinea-Bissau,GNB1999,624,Guinea-Bissau,1999,,
Guinea-Bissau,GNB2000,624,Guinea-Bissau,2000,-0.96677297,
Guinea-Bissau,GNB2001,624,Guinea-Bissau,2001,,
Guinea-Bissau,GNB2002,624,Guinea-Bissau,2002,-0.85398334,
Guinea-Bissau,GNB2003,624,Guinea-Bissau,2003,-1.0678226,
Guinea-Bissau,GNB2004,624,Guinea-Bissau,2004,-1.1443526,
Guinea-Bissau,GNB2005,624,Guinea-Bissau,2005,-1.095467,
Guinea-Bissau,GNB2006,624,Guinea-Bissau,2006,-0.98462021,
Guinea-Bissau,GNB2007,624,Guinea-Bissau,2007,-1.1393865,2.2
Guinea-Bissau,GNB2008,624,Guinea-Bissau,2008,-1.0859461,1.9
Guinea-Bissau,GNB2009,624,Guinea-Bissau,2009,-1.1044192,1.9
Guinea-Bissau,GNB2010,624,Guinea-Bissau,2010,-1.0625702,2.0999999
Guinea-Bissau,GNB2011,624,Guinea-Bissau,2011,-1.0529586,2.201865
Guinea-Bissau,GNB2012,624,Guinea-Bissau,2012,-1.2246428,2.5
Guinea-Bissau,GNB2013,624,Guinea-Bissau,2013,,1.9
Guinea-Bissau,GNB2014,624,Guinea-Bissau,2014,,
Guyana,GUY1960,328,Guyana,1960,,
Guyana,GUY1961,328,Guyana,1961,,
Guyana,GUY1962,328,Guyana,1962,,
Guyana,GUY1963,328,Guyana,1963,,
Guyana,GUY1964,328,Guyana,1964,,
Guyana,GUY1965,328,Guyana,1965,,
Guyana,GUY1966,328,Guyana,1966,,
Guyana,GUY1967,328,Guyana,1967,,
Guyana,GUY1968,328,Guyana,1968,,
Guyana,GUY1969,328,Guyana,1969,,
Guyana,GUY1970,328,Guyana,1970,,
Guyana,GUY1971,328,Guyana,1971,,
Guyana,GUY1972,328,Guyana,1972,,
Guyana,GUY1973,328,Guyana,1973,,
Guyana,GUY1974,328,Guyana,1974,,
Guyana,GUY1975,328,Guyana,1975,,
Guyana,GUY1976,328,Guyana,1976,,
Guyana,GUY1977,328,Guyana,1977,,
Guyana,GUY1978,328,Guyana,1978,,
Guyana,GUY1979,328,Guyana,1979,,
Guyana,GUY1980,328,Guyana,1980,,
Guyana,GUY1981,328,Guyana,1981,,
Guyana,GUY1982,328,Guyana,1982,,
Guyana,GUY1983,328,Guyana,1983,,
Guyana,GUY1984,328,Guyana,1984,,
Guyana,GUY1985,328,Guyana,1985,,
Guyana,GUY1986,328,Guyana,1986,,
Guyana,GUY1987,328,Guyana,1987,,
Guyana,GUY1988,328,Guyana,1988,,
Guyana,GUY1989,328,Guyana,1989,,
Guyana,GUY1990,328,Guyana,1990,,
Guyana,GUY1991,328,Guyana,1991,,
Guyana,GUY1992,328,Guyana,1992,,
Guyana,GUY1993,328,Guyana,1993,,
Guyana,GUY1994,328,Guyana,1994,,
Guyana,GUY1995,328,Guyana,1995,,
Guyana,GUY1996,328,Guyana,1996,-0.44192848,
Guyana,GUY1997,328,Guyana,1997,,
Guyana,GUY1998,328,Guyana,1998,-0.35774165,
Guyana,GUY1999,328,Guyana,1999,,
Guyana,GUY2000,328,Guyana,2000,-0.38405147,
Guyana,GUY2001,328,Guyana,2001,,
Guyana,GUY2002,328,Guyana,2002,-0.40792388,
Guyana,GUY2003,328,Guyana,2003,-0.4505915,
Guyana,GUY2004,328,Guyana,2004,-0.45219871,
Guyana,GUY2005,328,Guyana,2005,-0.57629478,2.5
Guyana,GUY2006,328,Guyana,2006,-0.61950904,2.5
Guyana,GUY2007,328,Guyana,2007,-0.62773228,2.5999999
Guyana,GUY2008,328,Guyana,2008,-0.52821881,2.5999999
Guyana,GUY2009,328,Guyana,2009,-0.54182702,2.5999999
Guyana,GUY2010,328,Guyana,2010,-0.5548209,2.7
Guyana,GUY2011,328,Guyana,2011,-0.59924054,2.487627
Guyana,GUY2012,328,Guyana,2012,-0.75007528,2.8
Guyana,GUY2013,328,Guyana,2013,,2.7
Guyana,GUY2014,328,Guyana,2014,,
Haiti,HTI1960,332,Haiti,1960,,
Haiti,HTI1961,332,Haiti,1961,,
Haiti,HTI1962,332,Haiti,1962,,
Haiti,HTI1963,332,Haiti,1963,,
Haiti,HTI1964,332,Haiti,1964,,
